Job_ID,Titre,Societe,Description,Skills,Categories,Annees_Experience,Niveau_Experience,Education,Salaire,Lieu,Type_Contrat,Mode_Travail,Date_Publication,Date_Relative,Expire,Source,Lien
100051,Mechanical Engineer,VALEO TUNISIA,VALEO TUNISIA recrute un(e) Mechanical Engineer. Le/La candidat(e) idéal(e) maîtrise FEA | AutoCAD | SolidWorks et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· FEA | · AutoCAD | · SolidWorks | · Thermodynamics | · Manufacturing,industrie / production / maintenance,2 ans d'exp,Sans exp,,4000 - 5000 TND,Sfax,CDI | SIVP,Hybride,2026-01-30,30 janvier 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100051/mechanical-engineer/
100052,Full Stack Developer,SOFRECOM,SOFRECOM recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise Node.js | Docker | MongoDB et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Node.js | · Docker | · MongoDB | · React.js | · PostgreSQL,informatique / télécoms,7+ Yrs of Exp,Directeur,,2500 - 4000 TND,Monastir,CDI | CDD,Hybrid,2026-02-16,16 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100052/full-stack-developer/
100053,Logistics Coordinator,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Logistics Coordinator. Le/La candidat(e) idéal(e) maîtrise Customs | Shipping | Import et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Customs | · Shipping | · Import | · Transport Management | · Export,logistique / transport,2 ans d'exp,Manager,,1200 - 1400 TND,Sousse,CDI | SIVP,Sur site,2026-03-07,7 mars 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100053/logistics-coordinator/
100054,Data Scientist,SAFRAN,SAFRAN recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise SQL | Pandas | Statistics et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SQL | · Pandas | · Statistics | · Scikit-learn | · Machine Learning,informatique / télécoms,1 - 3 Yrs of Exp,Entry Level,,4000 - 5000 TND,Sfax,CDD | SIVP,Teletravail,2026-03-09,9 mars 2026,No,Keejob,https://www.keejob.com/offres-emploi/100054/data-scientist/
100055,SEO Specialist,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) SEO Specialist. Le/La candidat(e) idéal(e) maîtrise Google Analytics | SEM | SEO et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Google Analytics | · SEM | · SEO | · Keyword Research | · HTML,informatique / télécoms,2-4 an,Senior,,800 - 1100 TND,Sousse,Stage,Hybrid,2026-01-30,30 janvier 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100055/seo-specialist/
100056,Social Media Manager,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Social Media Manager. Le/La candidat(e) idéal(e) maîtrise Meta Ads | Social Media | Content Creation et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Meta Ads | · Social Media | · Content Creation | · Analytics | · Canva,communication / publicité / média,60 ans d'exp,Senior Management,,1000 - 1300 TND,"Oued Ellil, La Manouba",CDI,Remote,2026-02-19,19 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100056/social-media-manager/
100057,Customer Services Officer,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) Customer Services Officer. Le/La candidat(e) idéal(e) maîtrise Communication | Customer Care | Problem Solving et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Communication | · Customer Care | · Problem Solving | · CRM,call center / télévente,1 - 3 Yrs of Exp,Junior,,1000 - 1500 TND,Monastir,CDI | SIVP,Hybride,2026-02-03,3 février 2026,No,Keejob,https://www.keejob.com/offres-emploi/100057/customer-services-officer/
100058,AI Engineer,BIAT,BIAT recrute un(e) AI Engineer. Le/La candidat(e) idéal(e) maîtrise TensorFlow | LLMs | Hugging Face et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· TensorFlow | · LLMs | · Hugging Face | · Python | · NLP,informatique / télécoms,5+ Yrs of Exp,Experienced,,1000 - 1300 TND,Sousse,SIVP,Remote,2026-02-25,25 février 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100058/ai-engineer/
100059,Project Manager,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Project Manager. Le/La candidat(e) idéal(e) maîtrise MS Project | Project Management | PMP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· MS Project | · Project Management | · PMP | · Risk Management | · Agile,informatique / télécoms,2 ans d'exp,Sans exp,,800 - 1100 TND,"Hammam Sousse, Sousse",Stage,Présentiel,2026-03-03,3 mars 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100059/project-manager/
100060,Supply Chain Analyst,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) Supply Chain Analyst. Le/La candidat(e) idéal(e) maîtrise SAP | Logistics | Forecasting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· SAP | · Logistics | · Forecasting | · Excel | · Supply Chain Management,logistique / transport,1 - 3 Yrs of Exp,Manager,,1100 - 1400 TND,Monastir,CDD | SIVP,Remote,2026-03-10,10 mars 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100060/supply-chain-analyst/
100061,Machine Learning Engineer,DELICE DANONE,DELICE DANONE recrute un(e) Machine Learning Engineer. Le/La candidat(e) idéal(e) maîtrise Docker | Deep Learning | Kubernetes et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Docker | · Deep Learning | · Kubernetes | · MLOps | · Python,informatique / télécoms,3 - 7 Yrs of Exp,Senior,,4000 - 5000 TND,Sfax,CDD | SIVP,Télétravail complet,2026-03-18,18 mars 2026,Non,Tunijobs,https://www.tunijobs.com/job/100061/machine-learning-engineer/
100062,Project Manager,HUAWEI TUNISIA,HUAWEI TUNISIA recrute un(e) Project Manager. Le/La candidat(e) idéal(e) maîtrise Agile | Risk Management | PMP et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Agile | · Risk Management | · PMP | · MS Project | · Project Management,informatique / télécoms,2-4 an,Sans exp,,1200 - 1400 TND,"Oued Ellil, La Manouba",CDI | SIVP,Hybride,2026-02-22,22 février 2026,Non,Wuzzuf,https://wuzzuf.net/jobs/p/100062/project-manager/
100063,DevOps Engineer,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) DevOps Engineer. Le/La candidat(e) idéal(e) maîtrise AWS | CI/CD | Jenkins et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· AWS | · CI/CD | · Jenkins | · Docker | · Kubernetes,informatique / télécoms,60 ans d'exp,Manager,,4000 - 5000 TND,"La Soukra, Ariana",CDI | CDD,Hybrid,2026-01-29,29 janvier 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100063/devops-engineer/
100064,Content Writer,COFICAB,COFICAB recrute un(e) Content Writer. Le/La candidat(e) idéal(e) maîtrise French | WordPress | English et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· French | · WordPress | · English | · SEO | · Copywriting,communication / publicité / média,7+ Yrs of Exp,Directeur,,2500 - 4000 TND,Tunis,SIVP,Hybride,2026-02-15,15 février 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100064/content-writer/
100065,Accountant,LEONI,LEONI recrute un(e) Accountant. Le/La candidat(e) idéal(e) maîtrise IFRS | QuickBooks | Accounting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· IFRS | · QuickBooks | · Accounting | · Tax | · Excel,banque / finance / assurances,60 ans d'exp,Senior,,4000 - 5000 TND,Tunis,CDD | SIVP,Teletravail,2026-01-27,27 janvier 2026,No,Keejob,https://www.keejob.com/offres-emploi/100065/accountant/
100066,Mobile Developer,TELNET HOLDING,TELNET HOLDING recrute un(e) Mobile Developer. Le/La candidat(e) idéal(e) maîtrise Kotlin | Swift | Android et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Kotlin | · Swift | · Android | · iOS | · React Native,informatique / télécoms,5+ Yrs of Exp,Sans exp,,1500 - 2500 TND,"Hammam Sousse, Sousse",CDD | SIVP,Télétravail complet,2026-01-28,28 janvier 2026,No,Keejob,https://www.keejob.com/offres-emploi/100066/mobile-developer/
100067,Graphic Designer,EVERIENCE TUNISIA,EVERIENCE TUNISIA recrute un(e) Graphic Designer. Le/La candidat(e) idéal(e) maîtrise Typography | Photoshop | Branding et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Typography | · Photoshop | · Branding | · Illustrator | · InDesign,communication / publicité / média,2 ans d'exp,Senior,,4000 - 5000 TND,Sousse,CDD | SIVP,Hybrid,2026-02-24,24 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100067/graphic-designer/
100068,Software Developer,IBM TUNISIA,IBM TUNISIA recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise Java | C++ | Agile et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Java | · C++ | · Agile | · Python | · Git,informatique / télécoms,7+ Yrs of Exp,Manager,,1000 - 1500 TND,Sousse,CDI,Présentiel,2026-03-08,8 mars 2026,No,Wuzzuf,https://wuzzuf.net/jobs/p/100068/software-developer/
100069,Technical Support Engineer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Technical Support Engineer. Le/La candidat(e) idéal(e) maîtrise Troubleshooting | Networking | ITIL et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Troubleshooting | · Networking | · ITIL | · Technical Support | · Windows,informatique / télécoms,1 - 3 Yrs of Exp,Senior Management,,1100 - 1400 TND,"Hammam Sousse, Sousse",CDI,Télétravail complet,2026-02-11,11 février 2026,No,Tunijobs,https://www.tunijobs.com/job/100069/technical-support-engineer/
100070,Embedded Systems Engineer,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Embedded Systems Engineer. Le/La candidat(e) idéal(e) maîtrise Microcontrollers | C++ | C et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Microcontrollers | · C++ | · C | · PCB Design | · RTOS,électronique / électricité / énergie,7+ Yrs of Exp,Entry Level,,4000 - 5000 TND,Ben Arous,CDD,Remote,2026-02-11,11 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100070/embedded-systems-engineer/
100071,Business Intelligence Analyst,TUNISIE TELECOM,TUNISIE TELECOM recrute un(e) Business Intelligence Analyst. Le/La candidat(e) idéal(e) maîtrise ETL | Tableau | DAX et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· ETL | · Tableau | · DAX | · Financial Reporting | · SQL,banque / finance / assurances,7+ Yrs of Exp,Entry Level,,800 - 1100 TND,"Oued Ellil, La Manouba",Stage,Hybride,2026-03-22,22 mars 2026,Yes,TunisieTravail,https://www.tunisietravail.net/offre/100071/business-intelligence-analyst/
100072,Full Stack Developer,CARTHAGO CERAMICS,CARTHAGO CERAMICS recrute un(e) Full Stack Developer. Le/La candidat(e) idéal(e) maîtrise HTML/CSS | PostgreSQL | MongoDB et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· HTML/CSS | · PostgreSQL | · MongoDB | · React.js | · Node.js,informatique / télécoms,3 - 7 Yrs of Exp,Entry Level,,1000 - 1500 TND,"Hammam Sousse, Sousse",CDI,Hybride,2026-02-11,11 février 2026,Yes,Wuzzuf,https://wuzzuf.net/jobs/p/100072/full-stack-developer/
100073,Software Developer,MICROSOFT TUNISIA,MICROSOFT TUNISIA recrute un(e) Software Developer. Le/La candidat(e) idéal(e) maîtrise Git | Java | C++ et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Git | · Java | · C++ | · REST API | · Agile,informatique / télécoms,1 - 3 Yrs of Exp,Experienced,,2500 - 4000 TND,Sousse,CDD,Teletravail,2026-01-24,24 janvier 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100073/software-developer/
100074,Financial Analyst,APTIV,APTIV recrute un(e) Financial Analyst. Le/La candidat(e) idéal(e) maîtrise IFRS | Budgeting | Financial Modeling et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· IFRS | · Budgeting | · Financial Modeling | · Excel | · Forecasting,banque / finance / assurances,5+ Yrs of Exp,Senior,,4000 - 5000 TND,Sfax,CDD,Télétravail complet,2026-02-04,4 février 2026,Non,TunisieTravail,https://www.tunisietravail.net/offre/100074/financial-analyst/
100075,Sales Manager,PROXYM GROUP,PROXYM GROUP recrute un(e) Sales Manager. Le/La candidat(e) idéal(e) maîtrise KPI Management | Negotiation | B2B Sales et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· KPI Management | · Negotiation | · B2B Sales | · CRM | · Sales Strategy,commerce / vente / distribution,2 ans d'exp,Senior Management,,1500 - 2500 TND,"Hammam Sousse, Sousse",CDD | SIVP,Hybride,2026-02-17,17 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100075/sales-manager/
100076,SEO Specialist,LEONI,LEONI recrute un(e) SEO Specialist. Le/La candidat(e) idéal(e) maîtrise Keyword Research | SEO | HTML et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Keyword Research | · SEO | · HTML | · SEM | · Google Analytics,informatique / télécoms,5+ Yrs of Exp,Directeur,,1000 - 1300 TND,"Hammam Sousse, Sousse",Stage,Remote,2026-02-12,12 février 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100076/seo-specialist/
100077,SAP Consultant,DELICE DANONE,DELICE DANONE recrute un(e) SAP Consultant. Le/La candidat(e) idéal(e) maîtrise ABAP | SAP MM | SAP HANA et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· ABAP | · SAP MM | · SAP HANA | · SAP FI | · SAP SD,informatique / télécoms,2 ans d'exp,Senior,,1200 - 1400 TND,"La Soukra, Ariana",CDD,Remote,2026-02-20,20 février 2026,No,TunisieTravail,https://www.tunisietravail.net/offre/100077/sap-consultant/
100078,Financial Analyst,SAMSUNG TUNISIA,SAMSUNG TUNISIA recrute un(e) Financial Analyst. Le/La candidat(e) idéal(e) maîtrise IFRS | Forecasting | Budgeting et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· IFRS | · Forecasting | · Budgeting | · Financial Modeling | · Excel,banque / finance / assurances,60 ans d'exp,Sans exp,,1100 - 1400 TND,Tunis,CDD | SIVP,Hybrid,2026-01-29,29 janvier 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100078/financial-analyst/
100079,Civil Engineer,VALEO TUNISIA,VALEO TUNISIA recrute un(e) Civil Engineer. Le/La candidat(e) idéal(e) maîtrise BIM | Revit | AutoCAD et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· BIM | · Revit | · AutoCAD | · Construction | · Project Management,bâtiment / travaux publics / architecture,1 - 3 Yrs of Exp,Directeur,,1000 - 1300 TND,Monastir,CDI,Hybride,2026-02-26,26 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100079/civil-engineer/
100080,Call Center Agent,BANK ABC,BANK ABC recrute un(e) Call Center Agent. Le/La candidat(e) idéal(e) maîtrise Customer Care | English | Communication et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Customer Care | · English | · Communication | · CRM | · French,call center / télévente,3 - 7 Yrs of Exp,Directeur,,1200 - 1400 TND,La Manouba,Stage,Teletravail,2026-01-29,29 janvier 2026,Yes,Keejob,https://www.keejob.com/offres-emploi/100080/call-center-agent/
100081,Data Scientist,ESPRIT SCHOOL,ESPRIT SCHOOL recrute un(e) Data Scientist. Le/La candidat(e) idéal(e) maîtrise Scikit-learn | Machine Learning | Pandas et dispose d'une solide expérience dans le domaine. Rejoignez une équipe dynamique et contribuez à des projets innovants.,· Scikit-learn | · Machine Learning | · Pandas | · TensorFlow | · Python,informatique / télécoms,1 an d'exp,Manager,,800 - 1100 TND,La Manouba,Stage,Télétravail complet,2026-02-09,9 février 2026,Non,Keejob,https://www.keejob.com/offres-emploi/100081/data-scientist/
